d_loss,epoch,g_loss,gradient_penalty,sparsity_penalty,step,val_d_loss,val_g_loss
0.2621394097805023,39,3.76126766204834,0.8072679042816162,0.006252980325371027,12199,,
,40,,,,12504,0.08042200654745102,3.7892627716064453
0.2620081305503845,40,3.7701709270477295,0.8085030317306519,0.006345003843307495,12504,,
,41,,,,12809,0.08215563744306564,3.7272326946258545
0.262018084526062,41,3.7669339179992676,0.8063555955886841,0.006408634129911661,12809,,
,42,,,,13114,0.08002514392137527,3.7858946323394775
0.2621251940727234,42,3.7653114795684814,0.8077052235603333,0.006560937501490116,13114,,
,43,,,,13419,0.07776198536157608,3.6761162281036377
0.26212278008461,43,3.759625196456909,0.8076820373535156,0.006647413596510887,13419,,
,44,,,,13724,0.08192913234233856,3.79012393951416
0.26188692450523376,44,3.7746565341949463,0.8073869943618774,0.006743166595697403,13724,,
,45,,,,14029,0.08252463489770889,3.905769109725952
